,node,ks,kdeg,pr,m
21661,16854206,15,15,6.0,1664
21662,113821538,15,26,11.0,284
21663,20073589,15,18,23.0,2
21664,98976495,15,18,22.0,5068
21665,419753021,15,16,11.0,226
21666,8189822,15,15,13.0,4687
21667,15311931,15,38,16.0,2859
21668,27897419,15,18,5.0,1200
21669,16367286,15,20,14.000000000000002,2085
21670,21654615,15,20,20.0,1531
21671,87416722,15,23,32.0,1
21672,25659699,15,18,9.0,9321
21673,396269028,15,17,5.0,9889
21674,19673805,15,16,15.0,1642
21675,123979525,15,15,7.000000000000001,2428
21676,30351209,15,16,23.0,9119
21677,13479052,15,17,12.0,2168
21678,14327389,15,37,26.0,242
21679,36429867,15,19,16.0,7675
21680,126788928,15,19,22.0,240
21681,818340,15,29,25.0,5530
21682,336680499,15,15,6.0,2160
21683,14237099,15,16,22.0,520
21684,17687513,15,19,12.0,515
21685,375022391,15,16,7.000000000000001,8227
21686,334053327,15,15,8.0,2312
21687,166215202,15,19,12.0,1183
21688,188361020,15,15,8.0,193
21689,18612019,15,20,5.0,944
21690,336648016,15,18,9.0,2652
21691,51383,15,15,13.0,4242
21692,246934751,15,15,10.0,3083
21693,17530194,15,27,37.0,240
21694,72619148,15,15,5.0,2338
21695,27308964,15,20,23.0,740
21696,20734411,15,16,9.0,4501
21697,213773366,15,20,9.0,2812
21698,29774968,15,15,18.0,1414
21699,80102911,15,16,17.0,737
21700,14062180,15,15,16.0,1130
21701,48787431,15,15,10.0,334
21702,5838952,15,15,9.0,2161
21703,356188780,15,17,6.0,3634
21704,229589251,15,18,6.0,9551
21705,23137012,15,16,9.0,576
21706,16820575,15,22,21.0,2946
21707,84774312,15,19,23.0,737
21708,79532884,15,18,18.0,740
21709,152478151,15,21,29.0,1451
21710,40807518,15,15,9.0,2438
21711,19733785,15,21,15.0,4027
21712,389577626,15,15,11.0,1447
21713,360453582,15,17,8.0,6564
21714,394470975,15,15,6.0,2839
21715,44385628,15,15,7.000000000000001,10494
21716,214139780,15,15,5.0,2738
21717,16032243,15,22,15.0,7017
21718,30505884,15,17,14.000000000000002,9746
21719,124810771,15,15,5.0,3502
21720,283347891,15,19,6.0,5261
21721,94433124,15,23,17.0,294
21722,80100872,15,18,20.0,737
21723,15398191,15,23,20.0,3657
21724,41259253,15,19,32.0,1989
21725,14147844,15,20,18.0,8495
21726,17402835,15,19,12.0,2758
21727,57022252,15,20,18.0,1
21728,81003572,15,18,13.0,1093
21729,46472173,15,24,15.0,10737
21730,14783570,15,15,10.0,9747
21731,71832706,15,17,6.0,5561
21732,71263342,15,17,7.000000000000001,5190
21733,28803508,15,15,5.0,5747
21734,24905240,15,15,13.0,1
21735,50558352,15,18,7.000000000000001,10900
21736,7111412,15,18,21.0,4794
21737,25623722,15,16,26.0,1077
21738,14256927,15,28,20.0,1592
21739,217328955,15,17,8.0,3157
21740,14867025,15,19,13.0,2834
21741,97721581,15,16,7.000000000000001,2842
21742,252662134,15,15,8.0,431
21743,40294685,15,32,18.0,4380
21744,17302848,15,21,14.000000000000002,3528
21745,249697573,15,15,9.0,9522
21746,429961586,15,20,12.0,1706
21747,66250890,15,25,15.0,8991
21748,343419057,15,15,11.0,377
21749,322708775,15,19,11.0,2922
21750,83926599,15,17,6.0,2040
21751,19209208,15,19,9.0,4835
21752,27976258,15,33,18.0,8995
21753,17194438,15,22,21.0,250
21754,7280402,15,37,25.0,295
21755,19470957,15,31,19.0,1450
21756,18334064,15,31,27.0,233
21757,16752736,15,29,21.0,1061
21758,17327264,15,41,25.0,3186
21759,145195467,15,15,5.0,9375
21760,18323951,15,15,6.0,2218
21761,55235304,15,15,7.000000000000001,6879
21762,19503553,15,26,21.0,8468
21763,304407399,15,15,5.0,1463
21764,469563364,15,19,14.000000000000002,2137
21765,20575324,15,20,13.0,2925
21766,226856282,15,18,13.0,1975
21767,16808617,15,15,18.0,174
21768,25428210,15,20,14.000000000000002,8609
21769,22519059,15,15,11.0,4391
21770,15161572,15,36,18.0,7745
21771,16580351,15,23,18.0,7643
21772,24694071,15,15,10.0,861
21773,35486927,15,17,9.0,3152
21774,42438241,15,15,10.0,772
21775,7861592,15,19,11.0,2537
21776,31453974,15,15,6.0,2962
21777,113193628,15,22,14.000000000000002,2500
21778,799802,15,18,7.000000000000001,1880
21779,34704894,15,16,21.0,728
21780,24951815,15,20,8.0,5951
21781,14826211,15,16,13.0,7247
21782,15557692,15,15,19.0,1
21783,27760234,15,19,12.0,7202
21784,683113,15,22,14.000000000000002,7049
21785,15041273,15,19,16.0,2991
21786,19195599,15,15,8.0,10737
21787,19301925,15,16,7.000000000000001,11945
21788,54888193,15,15,12.0,2387
21789,133549185,15,22,20.0,1242
21790,30093438,15,26,12.0,3808
21791,30132876,15,17,8.0,4387
21792,23941372,15,20,15.0,6102
21793,18787854,15,19,12.0,2138
21794,7700222,15,15,10.0,4228
21795,100479079,15,15,12.0,1
21796,19402747,15,16,9.0,4128
21797,14142956,15,15,7.000000000000001,2974
21798,10838032,15,16,9.0,2248
21799,57418740,15,18,5.0,10592
21800,14217937,15,27,21.0,3672
21801,15736836,15,22,17.0,10298
21802,14355920,15,15,6.0,4340
21803,44558204,15,15,7.000000000000001,7608
21804,360757000,15,15,7.000000000000001,465
21805,56610211,15,20,18.0,2407
21806,19028187,15,17,11.0,4090
21807,19933146,15,17,11.0,3621
21808,27064748,15,16,33.0,5378
21809,14154998,15,15,7.000000000000001,4022
21810,286735262,15,16,5.0,9971
21811,29397027,15,17,9.0,3785
21812,15653132,15,15,5.0,9863
21813,20351608,15,16,14.000000000000002,5547
21814,16564753,15,22,17.0,11222
21815,118236730,15,17,6.0,10729
21816,12266272,15,27,11.0,1364
21817,106083103,15,33,23.0,235
21818,9426982,15,17,9.0,8133
21819,190696559,15,16,7.000000000000001,187
21820,16673982,15,28,27.0,1173
21821,17744593,15,18,10.0,5038
21822,17416267,15,15,14.000000000000002,9083
21823,14734733,15,15,14.000000000000002,2500
21824,202571491,15,23,21.0,563
21825,11826672,15,15,15.0,9886
21826,293888177,15,18,8.0,3808
21827,166638776,15,15,8.0,344
21828,41712825,15,18,23.0,1094
21829,1235161,15,15,17.0,1
21830,104440512,15,15,7.000000000000001,4027
21831,17880192,15,16,10.0,9454
21832,42654792,15,15,6.0,411
21833,85733707,15,15,6.0,10851
21834,264348615,15,15,18.0,928
21835,77120712,15,19,23.0,2529
21836,15851640,15,17,8.0,2987
21837,26103389,15,19,13.0,1997
21838,273287754,15,15,6.0,10330
21839,38770171,15,15,5.0,7837
21840,14085040,15,17,14.000000000000002,3521
21841,39525554,15,17,14.000000000000002,1744
21842,211613289,15,16,6.0,2950
21843,18625669,15,24,41.0,321
21844,560071797,15,15,5.0,1837
21845,113163002,15,22,17.0,2155
21846,2097571,15,16,143.0,2
21847,79008081,15,15,9.0,4428
21848,14068794,15,18,16.0,1781
21849,4745201,15,19,17.0,341
21850,61558088,15,19,9.0,1455
21851,526992225,15,20,5.0,2680
21852,131167030,15,21,11.0,1904
21853,16251340,15,19,20.0,75
21854,29906221,15,15,12.0,9990
21855,3779381,15,15,9.0,3700
21856,19169240,15,17,9.0,1479
21857,11977582,15,21,10.0,3604
21858,17693446,15,22,28.000000000000004,1
21859,15081340,15,15,10.0,9864
21860,479735574,15,20,5.0,2608
21861,22001667,15,15,7.000000000000001,10250
21862,36279963,15,15,11.0,164
21863,464798382,15,16,5.0,2468
21864,23736079,15,20,7.000000000000001,1856
21865,16346894,15,16,9.0,3497
21866,106737435,15,17,7.000000000000001,2429
21867,70989742,15,15,5.0,3459
21868,17829198,15,15,8.0,2868
21869,293552084,15,15,8.0,4171
21870,29633956,15,20,18.0,4536
21871,34507794,15,16,7.000000000000001,5212
21872,15583454,15,15,21.0,4946
21873,37744202,15,15,7.000000000000001,2418
21874,97881470,15,19,11.0,1915
21875,60443269,15,15,12.0,745
21876,3678391,15,16,11.0,5583
21877,38424051,15,15,8.0,5987
21878,12699932,15,16,13.0,9795
21879,16482586,15,18,17.0,1
21880,51576607,15,19,7.000000000000001,8470
21881,46279037,15,25,34.0,1277
21882,144376833,15,18,116.0,1784
21883,17486893,15,25,45.0,1896
21884,35727881,15,28,45.0,2336
21885,16140347,15,63,25.0,10450
21886,562381032,15,15,34.0,2325
21887,24237443,15,15,5.0,1053
21888,21568477,15,23,46.0,1251
21889,13007812,15,19,31.0,5527
21890,544890229,15,16,16.0,683
21891,108441652,15,18,21.0,3348
21892,96187825,15,17,26.0,2559
21893,83297130,15,17,23.0,1242
21894,214997269,15,32,280.0,3
21895,212776854,15,21,7.000000000000001,10421
21896,110624323,15,18,10.0,507
21897,1530531,15,15,14.000000000000002,2979
21898,217465787,15,21,16.0,1030
21899,1004,15,15,10.0,7396
21900,49227164,15,17,8.0,7648
21901,219990849,15,24,10.0,228
21902,24031390,15,15,5.0,7420
21903,11100902,15,19,7.000000000000001,3729
21904,19605824,15,28,10.0,6064
21905,115976325,15,15,6.0,2304
21906,44819965,15,41,19.0,5484
21907,6361922,15,19,19.0,1
21908,106174516,15,15,8.0,1743
21909,15288602,15,39,33.0,6085
21910,14130117,15,15,5.0,9891
21911,21979585,15,15,5.0,3516
21912,210244045,15,17,13.0,410
21913,9884192,15,24,26.0,2710
21914,175249089,15,19,10.0,707
21915,17656680,15,30,30.0,531
21916,29797181,15,19,7.000000000000001,2366
21917,29739700,15,15,12.0,4054
21918,79217842,15,18,20.0,376
21919,39013503,15,17,18.0,1
21920,18941080,15,18,20.0,1328
21921,21641344,15,18,20.0,3016
21922,58083863,15,18,21.0,318
21923,5045231,15,20,12.0,3027
21924,41906364,15,15,13.0,1
21925,15013686,15,18,32.0,1788
21926,44578351,15,19,14.000000000000002,4792
21927,208711264,15,24,55.00000000000001,1967
21928,222364465,15,26,8.0,6075
21929,16408993,15,17,12.0,1
21930,41676731,15,17,9.0,2693
21931,21636840,15,15,11.0,1651
21932,18778944,15,18,23.0,712
21933,100378864,15,38,23.0,467
21934,82909697,15,19,10.0,1866
21935,451523181,15,15,6.0,2567
21936,16123519,15,15,7.000000000000001,6041
21937,9598762,15,17,12.0,1986
21938,183907079,15,52,48.0,1542
21939,84710737,15,16,8.0,3091
21940,22662642,15,16,45.0,9861
21941,17912917,15,28,18.0,1592
21942,25012130,15,24,8.0,9325
21943,193330103,15,19,7.000000000000001,10539
21944,19325406,15,22,9.0,7920
21945,16837617,15,16,16.0,1
21946,414248813,15,15,17.0,75
21947,55822030,15,15,6.0,10785
21948,66652552,15,19,9.0,4153
21949,19916572,15,24,14.000000000000002,300
21950,102206775,15,17,21.0,178
21951,11029372,15,16,6.0,3175
21952,24017018,15,18,17.0,383
21953,21507989,15,16,16.0,771
21954,457848683,15,19,7.000000000000001,475
21955,16475021,15,22,10.0,2196
21956,294244237,15,19,11.0,5409
21957,274672437,15,15,6.0,2550
21958,30378383,15,15,14.000000000000002,4409
21959,98769745,15,16,13.0,216
21960,256436661,15,16,5.0,2488
21961,141649458,15,19,8.0,11335
21962,221173402,15,19,13.0,5772
21963,191565726,15,17,8.0,9029
21964,137864188,15,17,13.0,2204
21965,32961925,15,18,7.000000000000001,11710
21966,80755329,15,17,9.0,2266
21967,7715252,15,16,24.0,266
21968,61677534,15,28,11.0,4255
21969,44823033,15,19,12.0,1
21970,351378266,15,16,9.0,1499
21971,15151711,15,16,19.0,4667
21972,9981522,15,18,26.0,4970
21973,19482744,15,15,6.0,208
21974,1786101,15,17,16.0,2481
21975,56318573,15,21,22.0,1587
21976,111615736,15,17,25.0,2306
21977,16336077,15,17,13.0,5952
21978,9503302,15,21,32.0,341
21979,38525431,15,25,17.0,1
21980,274665850,15,17,11.0,7248
21981,142519598,15,22,23.0,758
21982,311575715,15,15,8.0,8174
21983,22147593,15,15,11.0,4889
21984,56026822,15,15,12.0,1868
21985,364011878,15,21,7.000000000000001,5819
21986,39819394,15,15,9.0,5475
21987,42954691,15,18,12.0,395
21988,126672946,15,18,14.000000000000002,510
21989,19677343,15,30,28.000000000000004,1442
21990,10318712,15,18,23.0,151
21991,247565758,15,19,10.0,8948
21992,91130013,15,30,35.0,319
21993,24631305,15,17,23.0,296
21994,220703543,15,15,8.0,9061
21995,6815302,15,21,22.0,3322
21996,89500938,15,18,9.0,5729
21997,141713916,15,18,13.0,770
21998,342443894,15,16,6.0,1866
21999,24816848,15,15,18.0,4677
22000,49340099,15,15,12.0,553
22001,14315176,15,31,21.0,5812
22002,92449944,15,15,10.0,1564
22003,8813002,15,15,12.0,1
22004,129647377,15,16,7.000000000000001,392
22005,137842503,15,17,19.0,220
22006,160762060,15,29,19.0,3733
22007,16414022,15,15,8.0,1358
22008,246347170,15,15,5.0,2706
22009,187271097,15,31,27.0,1573
22010,329971232,15,22,14.000000000000002,379
22011,5533902,15,17,24.0,398
22012,88617158,15,27,40.0,1199
22013,36558873,15,15,9.0,1190
22014,161417439,15,18,17.0,4805
22015,816954,15,29,20.0,2119
22016,360203997,15,15,25.0,1772
22017,19363089,15,15,32.0,1437
22018,352359490,15,15,8.0,5555
22019,10013962,15,19,9.0,9596
22020,196223678,15,19,10.0,4891
22021,339650637,15,19,11.0,8259
22022,167451092,15,15,8.0,1046
22023,15946744,15,15,7.000000000000001,4610
22024,14053254,15,31,14.000000000000002,2101
22025,140118545,15,23,26.0,1
22026,98032178,15,15,11.0,727
22027,752673,15,39,42.0,1699
22028,16685639,15,28,29.0,949
22029,16296154,15,23,14.000000000000002,807
22030,14957902,15,20,12.0,446
22031,37660719,15,15,13.0,1084
22032,2660661,15,15,9.0,766
22033,17213703,15,18,13.0,1254
22034,17571169,15,18,16.0,2116
22035,303096322,15,19,6.0,3427
22036,114795494,15,17,5.0,1990
22037,14457787,15,17,12.0,9617
22038,92618763,15,15,7.000000000000001,1815
22039,16018516,15,15,13.0,876
22040,2900,15,30,15.0,10206
22041,79056710,15,15,7.000000000000001,8096
22042,19960906,15,18,17.0,671
22043,285137608,15,16,8.0,2087
22044,23151437,15,35,108.0,9377
22045,128302099,15,15,15.0,249
22046,326259198,15,18,13.0,6726
22047,489181359,15,15,7.000000000000001,1762
22048,21525310,15,18,10.0,5627
22049,377077208,15,15,5.0,79
22050,251289198,15,23,19.0,4749
22051,39699931,15,16,8.0,5543
22052,629743,15,17,10.0,9829
22053,381666165,15,18,10.0,3729
22054,15280200,15,30,27.0,2399
22055,414921431,15,15,8.0,974
22056,883761,15,37,53.0,684
22057,21153970,15,15,10.0,2442
22058,7691312,15,15,7.000000000000001,5461
22059,153487290,15,18,26.0,1371
22060,61617150,15,36,36.0,599
22061,22602433,15,23,17.0,2110
22062,64437163,15,23,32.0,777
22063,39557093,15,15,9.0,4933
22064,6183972,15,25,24.0,1480
22065,180730848,15,18,11.0,6804
22066,29039876,15,16,9.0,1891
22067,79259769,15,15,14.000000000000002,1300
22068,20376276,15,20,20.0,5691
22069,15754281,15,16,25.0,885
22070,318877787,15,26,91.0,2
22071,22711126,15,16,12.0,369
22072,22157661,15,15,37.0,3017
22073,46186400,15,22,19.0,4813
22074,155118307,15,19,46.0,8
22075,59864960,15,17,10.0,7353
22076,18472998,15,18,11.0,2182
22077,95962934,15,21,17.0,11590
22078,125540246,15,16,11.0,803
22079,69641958,15,18,9.0,2125
22080,98567547,15,28,19.0,407
22081,100383683,15,28,22.0,241
22082,103351876,15,21,16.0,33
22083,116624797,15,20,14.000000000000002,407
22084,99066209,15,20,16.0,33
22085,111518916,15,21,16.0,33
22086,101362168,15,26,17.0,407
22087,103218859,15,26,18.0,33
22088,120252183,15,16,11.0,1620
22089,19418459,15,16,15.0,9223
22090,11672,15,15,9.0,4016
22091,14924965,15,18,19.0,1042
22092,23206141,15,18,14.000000000000002,1487
22093,25246760,15,24,23.0,3791
22094,172768360,15,23,11.0,3276
22095,21788051,15,15,15.0,1874
22096,383493565,15,24,19.0,4030
22097,291987010,15,16,9.0,2863
22098,90067580,15,25,26.0,1951
22099,164847679,15,15,12.0,2816
22100,111719271,15,15,10.0,6385
22101,15085196,15,22,21.0,1159
22102,17133445,15,21,17.0,2502
22103,20475703,15,15,11.0,3488
22104,14816939,15,15,6.0,10275
22105,172230216,15,15,9.0,2759
22106,95646665,15,15,5.0,2082
22107,15645093,15,23,10.0,7417
22108,21420959,15,19,13.0,1487
22109,513509126,15,15,6.0,2395
22110,12894392,15,15,11.0,34
22111,70900318,15,15,11.0,2463
22112,27181156,15,17,24.0,470
22113,820633,15,16,9.0,6314
22114,14278876,15,22,9.0,439
22115,19755416,15,18,12.0,10648
22116,16812081,15,22,9.0,5593
22117,21927520,15,18,50.0,39
22118,12891562,15,35,16.0,4718
22119,16832260,15,17,22.0,490
22120,54421463,15,23,10.0,2540
22121,28481147,15,15,23.0,5106
22122,15235915,15,42,23.0,598
22123,17863339,15,15,7.000000000000001,8411
22124,27463738,15,22,30.0,2077
22125,82471662,15,16,14.000000000000002,4065
22126,14414196,14,17,11.0,9295
22127,191972076,14,25,53.0,220
22128,156574449,14,19,22.0,211
22129,47062577,14,28,15.0,205
22130,14801539,14,22,27.0,220
22131,411915972,14,18,33.0,23
22132,20849453,14,16,17.0,2933
22133,33567986,14,17,11.0,2702
22134,363148423,14,15,11.0,4926
22135,195564343,14,21,37.0,220
22136,17865039,14,36,72.0,126
22137,50004938,14,31,34.0,5347
22138,18769380,14,16,11.0,540
22139,52974864,14,32,56.00000000000001,462
22140,259884200,14,14,6.0,2387
22141,28448476,14,16,11.0,220
22142,215785243,14,17,12.0,1786
22143,18916748,14,14,16.0,853
22144,150956425,14,38,67.0,274
22145,20436609,14,18,16.0,1471
22146,284071322,14,14,11.0,3224
22147,189814803,14,36,21.0,469
22148,22882670,14,41,25.0,1013
22149,17301878,14,15,16.0,1513
22150,102285885,14,17,15.0,3452
22151,14269093,14,15,14.000000000000002,4789
22152,194262816,14,17,6.0,9511
22153,16535277,14,14,5.0,5194
22154,16285517,14,14,14.000000000000002,5476
22155,27660239,14,15,16.0,3818
22156,28066537,14,16,8.0,1060
22157,22299816,14,17,12.0,6764
22158,58441079,14,32,78.0,167
22159,15174087,14,14,5.0,4722
22160,278920924,14,14,7.000000000000001,3504
22161,19388771,14,32,41.0,1336
22162,80600800,14,27,39.0,502
22163,30781324,14,21,9.0,220
22164,58842669,14,20,48.0,23
22165,29410181,14,16,6.0,4560
22166,17675836,14,14,7.000000000000001,5035
22167,14191254,14,15,67.0,2032
22168,53925101,14,16,14.000000000000002,1163
22169,1211791,14,14,21.0,2248
22170,87015082,14,15,11.0,645
22171,28918026,14,15,8.0,5396
22172,165877375,14,16,10.0,889
22173,14130054,14,15,8.0,6691
22174,24089505,14,17,7.000000000000001,9770
22175,31197668,14,16,6.0,3887
22176,67372632,14,17,15.0,350
22177,46535658,14,14,6.0,10825
22178,114872915,14,16,6.0,3412
22179,8692972,14,14,5.0,6129
22180,19387446,14,25,26.0,122
22181,14446054,14,14,9.0,1
22182,21127620,14,14,6.0,3536
22183,19079547,14,29,37.0,10842
22184,26452299,14,15,22.0,593
22185,19595820,14,14,6.0,5441
22186,15519934,14,14,12.0,1
22187,24795163,14,16,18.0,1965
22188,19088451,14,15,11.0,10400
22189,19517908,14,15,14.000000000000002,1589
22190,68379756,14,16,8.0,6580
22191,17836882,14,14,10.0,9510
22192,18955413,14,14,12.0,2150
22193,58401280,14,14,10.0,2469
22194,62588834,14,17,7.000000000000001,2815
22195,15552622,14,15,11.0,7199
22196,29931069,14,40,23.0,1481
22197,93112126,14,15,12.0,653
22198,149972576,14,17,16.0,6606
22199,21375127,14,19,33.0,773
22200,18997022,14,15,14.000000000000002,5452
22201,10719562,14,14,8.0,2233
22202,17588772,14,39,17.0,1579
22203,15419530,14,14,7.000000000000001,4566
22204,527526077,14,14,21.0,3439
22205,36505005,14,17,11.0,885
22206,308220010,14,14,5.0,4510
22207,24256303,14,20,13.0,1
22208,21456802,14,14,8.0,2633
22209,19153064,14,22,24.0,5754
22210,108931405,14,20,12.0,5982
22211,16007688,14,22,16.0,3981
22212,124801593,14,17,16.0,4765
22213,25093616,14,33,103.0,8489
22214,42829293,14,14,9.0,3832
22215,19869102,14,17,34.0,1167
22216,29414439,14,21,15.0,801
22217,15715317,14,14,10.0,248
22218,41335446,14,35,52.0,2441
22219,9548242,14,21,6.0,5792
22220,34491894,14,16,7.000000000000001,11634
22221,15481744,14,20,23.0,1618
22222,66033833,14,16,10.0,1285
22223,40413222,14,16,6.0,2318
22224,426967417,14,15,7.000000000000001,2715
22225,70129085,14,14,7.000000000000001,2398
22226,7697182,14,15,15.0,1
22227,22213896,14,16,15.0,4497
22228,15899658,14,17,16.0,6263
22229,56251860,14,14,16.0,1
22230,176514161,14,15,6.0,3540
22231,14450509,14,14,17.0,1
22232,16733141,14,14,9.0,6570
22233,14174646,14,20,28.000000000000004,3588
22234,74274804,14,16,14.000000000000002,2146
22235,21934530,14,18,12.0,1541
22236,7748562,14,15,12.0,1755
22237,196315905,14,19,20.0,144
22238,16412992,14,18,7.000000000000001,2227
22239,14096044,14,14,14.000000000000002,1
22240,9272,14,27,33.0,375
22241,18426309,14,14,5.0,2414
22242,18048053,14,15,5.0,6190
22243,23260973,14,29,38.0,3084
22244,15801446,14,17,34.0,733
22245,695603,14,15,7.000000000000001,9827
22246,113688646,14,19,17.0,117
22247,29074700,14,17,6.0,11606
22248,173911131,14,21,22.0,9306
22249,18540388,14,18,14.000000000000002,2874
22250,160839015,14,14,13.0,5779
22251,222565407,14,15,48.0,4023
22252,50348371,14,14,10.0,1
22253,61754109,14,14,13.0,1
22254,45122325,14,14,7.000000000000001,1063
22255,93444562,14,32,6.0,183
22256,72583860,14,18,9.0,164
22257,9767472,14,21,13.0,684
22258,14245773,14,18,15.0,376
22259,23083404,14,16,43.0,436
22260,188022976,14,19,13.0,1362
22261,57730647,14,16,30.0,172
22262,334360458,14,14,6.0,4501
22263,153616634,14,20,9.0,2699
22264,28125829,14,21,18.0,124
22265,31046512,14,15,10.0,796
22266,12109622,14,25,62.0,137
22267,126996478,14,14,6.0,2332
22268,59788357,14,25,5.0,249
22269,28876577,14,21,13.0,240
22270,653623,14,14,18.0,5467
22271,28862834,14,22,9.0,5374
22272,124877152,14,18,7.000000000000001,9291
22273,45371222,14,18,26.0,1860
22274,59819340,14,21,19.0,289
22275,24333634,14,14,12.0,1
22276,3060631,14,19,21.0,11245
22277,14381378,14,19,6.0,698
22278,186878230,14,21,14.000000000000002,2559
22279,130649891,14,24,23.0,4323
22280,15753046,14,14,6.0,3697
22281,334811174,14,14,6.0,3419
22282,14724533,14,21,25.0,453
22283,249284017,14,14,12.0,505
22284,11283392,14,15,9.0,4356
22285,95731075,14,25,62.0,1614
22286,49865907,14,18,12.0,1839
22287,69186606,14,16,13.0,685
22288,36424314,14,14,5.0,5082
22289,54021284,14,21,35.0,2542
22290,149100024,14,16,8.0,10017
22291,38704926,14,17,18.0,234
22292,39985029,14,31,54.0,203
22293,23927706,14,31,11.0,225
22294,21522437,14,14,36.0,3343
22295,74273153,14,18,11.0,819
22296,177968664,14,16,23.0,1695
22297,347562562,14,17,5.0,9777
22298,8404002,14,15,13.0,1
22299,24249821,14,14,7.000000000000001,5812
22300,42519612,14,30,130.0,718
22301,5904212,14,14,10.0,3233
22302,114998059,14,31,16.0,156
22303,24234149,14,44,65.0,224
22304,305561675,14,14,19.0,301
22305,22879012,14,14,7.000000000000001,4361
22306,461493636,14,21,51.0,23
22307,87421438,14,23,28.000000000000004,198
22308,191979837,14,22,51.0,220
22309,71820826,14,19,47.0,220
22310,294026738,14,15,18.0,122
22311,19122675,14,20,50.0,23
22312,111688399,14,28,16.0,7656
22313,399147540,14,17,24.0,220
22314,19180345,14,29,15.0,222
22315,116138842,14,20,31.0,184
22316,125588778,14,22,34.0,2103
22317,76904286,14,40,19.0,2152
22318,16075408,14,17,10.0,2455
22319,50193,14,16,9.0,4158
22320,444012689,14,14,8.0,1978
22321,14860042,14,16,9.0,4874
22322,30447805,14,30,33.0,2776
22323,20197350,14,15,19.0,1531
22324,15707545,14,17,10.0,3851
22325,42641124,14,31,55.00000000000001,117
22326,18361967,14,32,38.0,4807
22327,54923609,14,39,74.0,273
22328,109436920,14,19,13.0,2115
22329,49244614,14,24,7.000000000000001,1482
22330,47955787,14,16,29.0,59
22331,14687182,14,20,28.000000000000004,3533
22332,14533491,14,14,10.0,1
22333,36209655,14,19,16.0,2843
22334,168529472,14,16,10.0,1250
22335,127099086,14,15,7.000000000000001,2831
22336,132130228,14,14,8.0,5158
22337,52442002,14,27,8.0,250
22338,189243392,14,19,12.0,1192
22339,18033310,14,20,12.0,4301
22340,108668217,14,20,54.0,115
22341,52335082,14,28,48.0,185
22342,22939163,14,21,13.0,4391
22343,243879870,14,16,8.0,2583
22344,18030761,14,14,9.0,8616
22345,134284153,14,16,12.0,1919
22346,18573318,14,14,10.0,1
22347,17071046,14,15,22.0,6271
22348,20745274,14,23,25.0,4462
22349,97066168,14,23,9.0,374
22350,15512966,14,31,24.0,200
22351,70951712,14,22,13.0,5959
22352,22138182,14,36,22.0,225
22353,395540411,14,50,24.0,2849
22354,153580337,14,15,13.0,147
22355,474423064,14,14,8.0,3429
22356,23996836,14,14,8.0,6934
22357,17105870,14,17,10.0,1821
22358,24616144,14,18,18.0,9933
22359,28435943,14,16,9.0,7967
22360,14131500,14,18,13.0,2018
22361,252559948,14,14,13.0,1
22362,247799723,14,15,14.000000000000002,1700
22363,3489461,14,16,12.0,10797
22364,85740936,14,14,8.0,8000
22365,293935499,14,16,6.0,5142
22366,17432032,14,14,15.0,1
22367,21327999,14,15,8.0,3827
22368,25964626,14,24,27.0,1418
22369,53101326,14,20,16.0,1087
22370,107593783,14,14,5.0,4219
22371,166216999,14,52,25.0,2643
22372,14065819,14,14,10.0,1197
22373,31246395,14,14,5.0,2710
22374,15191029,14,16,7.000000000000001,3356
22375,224393,14,16,14.000000000000002,1219
22376,28019653,14,16,18.0,1642
22377,27253366,14,26,11.0,2639
22378,14268564,14,15,12.0,986
22379,37717323,14,15,7.000000000000001,4751
22380,385777505,14,16,10.0,1485
22381,19519021,14,21,6.0,7904
22382,121483821,14,14,6.0,2867
22383,22593651,14,16,14.000000000000002,619
22384,15200820,14,15,10.0,7402
22385,237711785,14,15,17.0,1718
22386,88115139,14,15,15.0,695
22387,21265930,14,14,9.0,502
22388,322381069,14,15,11.0,1478
22389,14150661,14,18,8.0,6033
22390,416963802,14,18,43.0,3361
22391,38471766,14,35,23.0,1485
22392,23329971,14,20,7.000000000000001,4994
22393,173818637,14,20,14.000000000000002,2651
22394,5748152,14,16,15.0,1
22395,175226057,14,16,23.0,325
22396,133339804,14,18,7.000000000000001,3245
22397,372215383,14,14,6.0,3080
22398,63941463,14,14,7.000000000000001,2555
22399,16286560,14,39,14.000000000000002,4780
22400,16503181,14,14,17.0,1981
22401,49415743,14,17,17.0,220
22402,57999897,14,14,7.000000000000001,788
22403,17034368,14,24,6.0,6424
22404,15491994,14,17,9.0,4397
22405,69201454,14,17,16.0,2592
22406,85348253,14,18,14.000000000000002,653
22407,27010714,14,14,12.0,245
22408,81015239,14,34,19.0,1471
22409,104526637,14,14,7.000000000000001,2283
22410,27972426,14,39,28.000000000000004,464
22411,11340672,14,16,13.0,2889
22412,15720396,14,15,14.000000000000002,190
22413,7712232,14,14,18.0,311
22414,43067446,14,14,13.0,1983
22415,407145053,14,14,6.0,989
22416,84353161,14,22,25.0,9314
22417,24273880,14,15,16.0,5183
22418,153674470,14,14,10.0,2413
22419,27059273,14,14,11.0,1
22420,116793176,14,14,5.0,1318
22421,154430050,14,14,7.000000000000001,5454
22422,23505102,14,14,15.0,2426
22423,124526394,14,14,10.0,930
22424,4386701,14,14,7.000000000000001,5110
22425,18499229,14,16,7.000000000000001,5912
