,node,ks,kdeg,pr,m
24893,224434291,8,10,7.000000000000001,1375
24894,97464609,13,14,9.0,2330
24895,17937047,6,6,5.0,9178
24896,396446045,4,4,8.0,1
24897,169112757,104,273,67.0,2929
24898,41027038,2,2,6.0,1
24899,258122330,4,4,6.0,1
24900,172000949,1,1,5.0,1
24901,64557947,3,3,20.0,3
24902,49641217,1,1,5.0,1
24903,21338939,2,2,5.0,1451
24904,44166798,2,2,7.000000000000001,1
24905,463858360,1,1,6.0,1
24906,22218733,17,37,26.0,2888
24907,25344777,14,15,15.0,159
24908,300860539,10,21,13.0,2731
24909,95248535,17,27,14.000000000000002,7435
24910,15655633,6,9,12.0,230
24911,78937418,8,18,15.0,3542
24912,16392324,17,26,18.0,876
24913,15982903,18,45,21.0,9187
24914,37201612,14,15,37.0,7761
24915,18315664,17,36,24.0,2831
24916,16220555,9,9,13.0,1961
24917,21408011,19,33,44.0,8133
24918,27630891,11,18,17.0,2044
24919,28164096,6,6,10.0,77
24920,39599022,10,17,19.0,860
24921,24282580,10,11,9.0,7535
24922,459898457,8,16,20.0,953
24923,21578499,8,37,44.0,2567
24924,23544268,17,19,18.0,8282
24925,46521949,11,13,7.000000000000001,7496
24926,86422542,25,32,36.0,2619
24927,26056873,13,17,11.0,2766
24928,27760234,15,19,12.0,7202
24929,3013511,16,19,27.0,8319
24930,210747974,8,14,18.0,287
24931,110490794,4,4,9.0,1323
24932,25826265,9,10,7.000000000000001,8344
24933,193016389,17,29,21.0,2301
24934,122095808,17,26,16.0,2101
24935,15000340,17,33,21.0,2344
24936,43692246,6,10,11.0,1840
24937,23889102,14,15,9.0,3155
24938,21682534,17,27,20.0,3297
24939,14139804,7,11,11.0,1720
24940,92748462,8,15,13.0,657
24941,89797282,5,5,12.0,44
24942,218540692,7,9,19.0,681
24943,45425381,6,9,22.0,1
24944,17490664,17,25,21.0,738
24945,14579905,18,23,17.0,7530
24946,105395122,5,5,6.0,642
24947,53153263,19,29,28.999999999999996,7546
24948,27585991,9,17,19.0,7463
24949,19885664,7,15,25.0,2529
24950,55745414,21,36,38.0,7526
24951,79839482,1,1,5.0,8
24952,8984102,6,7,16.0,27
24953,333407149,10,20,11.0,7655
24954,96459379,6,6,6.0,7754
24955,97011152,12,13,15.0,222
24956,23295813,6,8,19.0,211
24957,19467810,17,31,20.0,2004
24958,74784532,11,20,28.000000000000004,871
24959,14260960,9,10,11.0,1977
24960,14935175,42,57,22.0,7497
24961,38485628,10,13,15.0,7550
24962,110510164,10,14,13.0,708
24963,152922349,9,10,6.0,7853
24964,28263218,9,18,13.0,7435
24965,16034406,5,7,12.0,173
24966,187428929,28,42,71.0,6581
24967,23089953,13,14,9.0,2898
24968,14826211,15,16,13.0,7247
24969,261386803,2,2,5.0,2215
24970,21270978,5,5,6.0,7226
24971,18264302,8,8,10.0,7497
24972,34653963,5,5,6.0,7705
24973,15631182,7,7,11.0,1979
24974,18687625,3,3,5.0,7623
24975,82149843,9,9,12.0,579
24976,19594367,17,26,19.0,1694
24977,40294300,3,3,7.000000000000001,29
24978,15437306,5,5,7.000000000000001,7442
24979,30607007,6,7,7.000000000000001,7228
24980,14534060,3,3,6.0,2019
24981,163593872,5,5,12.0,73
24982,394467926,3,3,5.0,552
24983,18409954,3,4,11.0,1
24984,27064072,8,8,14.000000000000002,1
24985,430963181,6,7,7.000000000000001,656
24986,49098552,7,8,11.0,1980
24987,41671777,2,2,6.0,7154
24988,40334621,4,4,7.000000000000001,231
24989,101841500,5,5,17.0,172
24990,34210459,4,4,5.0,3240
24991,24190117,4,4,6.0,1608
24992,268439864,8,8,26.0,1
24993,21177855,2,2,5.0,1534
24994,19489855,6,6,7.000000000000001,967
24995,59449288,2,2,5.0,7161
24996,62341082,1,1,6.0,1
24997,41041409,5,5,11.0,1
24998,30686649,6,6,48.0,567
24999,36819863,2,2,8.0,1
25000,33857149,2,2,5.0,2362
25001,294813324,4,4,7.000000000000001,176
25002,27410455,5,6,10.0,203
25003,74537671,2,2,6.0,479
25004,15912761,3,3,5.0,2692
25005,12928202,2,2,7.000000000000001,753
25006,370549449,2,2,6.0,57
25007,6572712,4,4,9.0,1316
25008,406778627,3,3,5.0,1109
25009,148407533,1,1,5.0,1
25010,55096979,1,1,5.0,1286
25011,37039456,1,1,6.0,1
25012,27125218,1,1,5.0,43
25013,6657772,2,2,5.0,7202
25014,22775766,1,1,5.0,1
25015,69205534,1,1,5.0,43
25016,23247354,16,47,23.0,2267
25017,48954849,16,23,11.0,1712
25018,16673982,15,28,27.0,1173
25019,19942371,13,15,23.0,1
25020,17416267,15,15,14.000000000000002,9083
25021,21810648,16,27,23.0,1004
25022,15957907,17,53,26.0,10938
25023,18101891,17,44,20.0,10923
25024,89119670,16,31,19.0,1331
25025,18400726,16,29,28.999999999999996,1
25026,82477970,12,15,11.0,1248
25027,47135121,3,3,5.0,9356
25028,478071659,13,16,8.0,307
25029,264394268,13,15,9.0,524
25030,23638130,4,6,19.0,63
25031,23797736,2,2,13.0,16
25032,144289424,16,48,23.0,2376
25033,19851359,16,32,35.0,1005
25034,18226205,46,61,16.0,9580
25035,30562359,16,40,16.0,9149
25036,118236730,15,17,6.0,10729
25037,16076265,14,34,23.0,2186
25038,877491,13,18,12.0,1150
25039,28419521,16,69,32.0,3606
25040,329105279,16,21,7.000000000000001,2193
25041,234238233,16,33,21.0,1033
25042,40082306,16,32,11.0,1434
25043,26776590,13,25,23.0,1249
25044,48777382,13,14,6.0,10701
25045,234963790,10,10,6.0,1660
25046,135615040,16,36,11.0,10410
25047,48439869,16,40,15.0,1419
25048,18151654,10,16,12.0,1411
25049,61452489,12,15,11.0,1045
25050,54657041,8,9,10.0,940
25051,316598297,10,12,10.0,1975
25052,18510296,10,14,14.000000000000002,960
25053,18950312,7,9,5.0,1234
25054,15803453,4,4,9.0,1
25055,21599112,14,24,15.0,9648
25056,21859563,5,5,7.000000000000001,5565
25057,24482932,8,9,10.0,11106
25058,21001534,9,11,11.0,3416
25059,17693446,15,22,28.000000000000004,1
25060,37431624,8,9,11.0,335
25061,39241726,13,27,21.0,1217
25062,45916120,3,3,7.000000000000001,334
25063,320334357,16,28,8.0,4751
25064,337988515,16,23,16.0,996
25065,49444055,12,12,12.0,1
25066,15455666,16,32,19.0,1299
25067,25365699,13,13,17.0,1267
25068,18611392,6,6,5.0,2694
25069,44502288,16,28,12.0,1481
25070,36459796,13,21,11.0,1662
25071,23321855,9,11,9.0,5663
25072,36743910,16,35,67.0,2123
25073,20057471,5,5,10.0,1
25074,16233477,7,7,8.0,85
25075,17295464,16,26,11.0,1750
25076,2060471,16,25,15.0,1202
25077,17774471,1,1,5.0,1
25078,18140067,16,21,18.0,293
25079,19501761,9,10,10.0,10394
25080,330237571,13,16,6.0,9894
25081,16251340,15,19,20.0,75
25082,40026475,10,16,13.0,1147
25083,399080466,2,2,10.0,1
25084,88826121,1,2,5.0,1232
25085,202456050,7,8,8.0,108
25086,12626962,24,33,48.0,12165
25087,24761752,14,14,16.0,290
25088,14195881,10,11,11.0,1270
25089,28220035,10,13,10.0,9128
25090,443164352,2,2,5.0,2
25091,15588657,9,10,14.000000000000002,10659
25092,23749409,14,22,32.0,4466
25093,65167734,11,13,16.0,300
25094,189232244,10,15,15.0,2013
25095,89640538,5,5,5.0,4556
25096,41627091,8,8,12.0,3293
25097,12259942,9,14,13.0,1277
25098,42988213,21,30,22.0,3776
25099,95786212,16,18,7.000000000000001,9151
25100,229342988,6,7,7.000000000000001,205
25101,32173691,5,5,6.0,1044
25102,72450811,21,37,24.0,1371
25103,25341604,4,4,7.000000000000001,1
25104,17602274,1,1,6.0,1
25105,40964660,11,13,5.0,4826
25106,128419321,6,6,10.0,1
25107,22706641,10,10,9.0,959
25108,30758940,7,7,9.0,1
25109,19727535,12,12,14.000000000000002,9085
25110,181644434,8,8,7.000000000000001,290
25111,36401728,7,8,30.0,9355
25112,87075439,10,12,15.0,1
25113,126440959,6,6,10.0,1
25114,16237473,16,18,20.0,1
25115,58081339,2,2,6.0,73
25116,22539158,7,7,6.0,461
25117,167250227,7,8,9.0,958
25118,47777346,2,2,8.0,1
25119,18393829,4,4,11.0,1
25120,17074949,12,12,5.0,11147
25121,28806096,3,3,6.0,9053
25122,65453104,1,1,5.0,3248
25123,50793044,1,1,7.000000000000001,1
25124,16427380,2,2,6.0,3247
25125,62630301,1,1,5.0,1
25126,248928215,1,1,5.0,77
25127,31034637,1,1,5.0,2
25128,41173460,1,1,5.0,1213
25129,39211986,48,80,23.0,6302
25130,130249527,30,32,13.0,4893
25131,337324437,10,10,6.0,1209
25132,69559136,22,23,13.0,5127
25133,15111389,48,73,56.00000000000001,8019
25134,28288336,50,87,38.0,6143
25135,19703935,46,49,11.0,6274
25136,26846571,50,109,36.0,8046
25137,45730018,25,36,16.0,5043
25138,15310917,50,102,48.0,8261
25139,105932849,50,85,28.999999999999996,7917
25140,48804659,19,23,10.0,3883
25141,14839340,25,25,14.000000000000002,3391
25142,97127775,26,28,10.0,3772
25143,315591599,7,7,9.0,2570
25144,14457151,28,35,14.000000000000002,5639
25145,14483832,23,23,12.0,6495
25146,15937968,30,31,11.0,6808
25147,22839501,47,70,37.0,7007
25148,27397432,14,15,10.0,3493
25149,58287188,50,131,54.0,7797
25150,17522846,14,15,11.0,2410
25151,68732646,25,44,32.0,3375
25152,18291921,4,5,8.0,1408
25153,16712268,4,4,7.000000000000001,1009
25154,78449827,47,71,31.0,5376
25155,15615152,42,52,17.0,8076
25156,125164235,50,111,27.0,7443
25157,15026162,49,65,30.0,4620
25158,48523332,50,88,30.0,5756
25159,14446902,40,56,30.0,7596
25160,108686216,23,35,16.0,4976
25161,10141632,13,18,13.0,5140
25162,19216561,50,73,40.0,6550
25163,91037749,44,62,21.0,4734
25164,17081347,46,92,18.0,8660
25165,74021398,45,56,24.0,5360
25166,27602723,12,12,9.0,5273
25167,31477608,50,83,30.0,11489
25168,31054154,25,29,12.0,5561
25169,18104287,12,14,15.0,3193
25170,34843334,19,23,12.0,5597
25171,440433860,41,49,11.0,7482
25172,17282378,23,26,9.0,4623
25173,7566432,12,12,10.0,2076
25174,15128159,49,73,35.0,5132
25175,157840589,32,44,21.0,5346
25176,109002519,14,14,5.0,4401
25177,779715,48,59,33.0,4295
25178,2050831,23,26,13.0,6851
25179,179767040,16,18,10.0,5723
25180,43902864,4,4,6.0,955
25181,14680747,50,101,43.0,6621
25182,26451647,32,38,19.0,5730
25183,15031424,46,81,25.0,6138
25184,7900182,27,31,10.0,5538
25185,59884027,10,11,11.0,2591
25186,14675928,46,73,33.0,6996
25187,17298249,25,27,18.0,5076
25188,161930190,22,24,7.000000000000001,4905
25189,27480650,13,13,7.000000000000001,2574
25190,36302234,48,57,22.0,5809
25191,40150421,41,65,31.0,8408
25192,8838742,22,24,16.0,5816
25193,14670403,17,17,9.0,5293
25194,70895207,8,8,11.0,303
25195,89351577,16,28,22.0,2867
25196,42829293,14,14,9.0,3832
25197,284715436,36,49,13.0,6097
25198,107575731,40,58,20.0,6013
25199,124077669,16,26,16.0,4188
25200,126210634,44,71,28.999999999999996,5680
25201,18232304,25,26,8.0,8463
25202,14848239,27,30,16.0,6820
25203,62928614,40,66,28.000000000000004,7436
25204,24920397,3,3,7.000000000000001,1
25205,18209572,12,15,8.0,4729
25206,124376013,5,5,5.0,3437
25207,12409312,38,40,26.0,3135
25208,14140036,9,11,10.0,3378
25209,31513494,36,43,22.0,4785
25210,271773136,7,9,11.0,2373
25211,14710369,14,19,16.0,4712
25212,22165675,27,36,18.0,5718
25213,154701532,36,38,11.0,4652
25214,21111787,23,26,12.0,6571
25215,16639885,20,20,13.0,5638
25216,34705238,35,41,16.0,5299
25217,206822528,27,38,16.0,4701
25218,16661713,40,56,15.0,7655
25219,135527085,14,14,7.000000000000001,6407
25220,116504463,18,18,13.0,5158
25221,15078465,1,1,6.0,1
25222,262927986,19,27,15.0,4619
25223,7338882,18,20,14.000000000000002,4524
25224,401042803,5,5,7.000000000000001,2855
25225,479816150,25,26,13.0,3710
25226,34182036,16,16,8.0,4125
25227,110536616,17,17,6.0,6878
25228,7779712,28,48,18.0,6332
25229,117910673,6,8,10.0,2624
25230,469735331,16,16,8.0,4777
25231,19274947,25,27,22.0,1
25232,338413628,6,7,6.0,3159
25233,224986208,9,9,8.0,3397
25234,42179644,14,18,18.0,2429
25235,22739224,13,14,12.0,5146
25236,5729562,23,27,18.0,5244
25237,26095348,9,9,6.0,3794
25238,19043563,28,32,22.0,4054
25239,15936344,18,19,6.0,7579
25240,235724232,5,5,10.0,254
25241,421591789,7,9,9.0,2855
25242,316608577,13,13,9.0,5308
25243,441252694,6,6,6.0,2685
25244,89585543,8,8,8.0,2758
25245,17872114,9,11,9.0,3424
25246,23996980,33,42,14.000000000000002,5665
25247,15419530,14,14,7.000000000000001,4566
25248,118134672,14,14,9.0,3213
25249,54460241,32,34,16.0,5437
25250,411858512,7,8,6.0,2609
25251,108517476,23,24,10.0,2944
25252,366477087,23,23,10.0,1937
25253,23505102,14,14,15.0,2426
25254,14416552,13,13,9.0,5060
25255,34872757,16,20,10.0,6452
25256,17833262,16,21,12.0,5025
25257,16329990,6,7,10.0,2590
25258,330750164,5,5,8.0,2369
25259,69201454,14,17,16.0,2592
25260,224871199,13,13,6.0,4346
25261,13449222,5,5,9.0,1
25262,58593320,5,5,11.0,1
25263,86610846,5,5,6.0,2560
25264,35637815,2,2,5.0,2082
25265,21436128,6,6,5.0,4330
25266,65248188,4,4,7.000000000000001,1
25267,241205343,11,13,14.000000000000002,3175
25268,142575652,2,2,5.0,954
25269,263344658,7,9,9.0,2618
25270,18209862,5,5,6.0,3816
25271,94485377,4,4,8.0,1
25272,88045118,2,2,5.0,695
25273,71348092,2,2,5.0,2870
25274,16961541,2,2,5.0,506
25275,153245741,5,5,6.0,3021
25276,180718298,1,1,5.0,2533
25277,151489277,9,9,7.000000000000001,2534
25278,23484625,13,41,23.0,6419
25279,36375712,12,20,15.0,8820
25280,69965659,8,11,8.0,1649
25281,97698975,6,7,6.0,802
25282,18216080,25,45,66.0,5292
25283,83277062,3,3,9.0,31
25284,59205965,2,3,5.0,6
25285,16566306,6,8,6.0,3312
25286,23611842,9,15,12.0,759
25287,45466925,18,24,65.0,585
25288,141373286,6,8,5.0,781
25289,1027701,10,17,20.0,225
25290,20833944,6,8,16.0,2498
25291,77016936,2,2,6.0,729
25292,19656918,18,32,12.0,5777
25293,23709347,3,3,7.000000000000001,2187
25294,28422142,37,69,106.0,11909
25295,47915267,4,4,13.0,3403
25296,29852317,1,1,5.0,227
25297,21323570,10,15,16.0,783
25298,14323826,10,10,15.0,2119
25299,29663668,25,40,38.0,6235
25300,24795163,14,16,18.0,1965
25301,23602815,9,11,10.0,3762
25302,19517908,14,15,14.000000000000002,1589
25303,19287231,19,27,10.0,3818
25304,19918181,18,31,20.0,9753
25305,18767244,13,17,19.0,1061
25306,17338082,13,21,34.0,2821
25307,114006277,2,2,7.000000000000001,27
25308,25202284,5,5,9.0,2
25309,19549403,10,14,7.000000000000001,1814
25310,19143584,29,66,97.0,5148
25311,19208457,25,47,88.0,2721
25312,18721746,10,16,13.0,185
25313,14629709,10,17,15.0,2533
25314,46126727,12,14,8.0,8702
25315,21814671,29,58,24.0,6580
25316,19983599,6,6,7.000000000000001,1778
25317,19222164,25,52,88.0,5295
25318,17936412,21,36,25.0,4674
25319,20002123,8,9,6.0,1797
25320,14313332,6,7,16.0,3236
25321,253902328,6,7,5.0,2545
25322,17929813,10,11,13.0,287
25323,32467465,4,4,8.0,729
25324,41284429,7,9,11.0,1175
25325,27687403,10,14,11.0,2392
25326,18181076,10,15,18.0,2334
25327,86201060,10,16,15.0,179
25328,27651408,10,12,9.0,3774
25329,20479714,7,7,7.000000000000001,4059
25330,84915442,13,20,16.0,2573
25331,141256910,5,5,9.0,235
25332,19607767,10,15,13.0,1432
25333,16137966,8,8,15.0,1
25334,24395545,10,14,11.0,3045
25335,648523,18,26,57.99999999999999,5383
25336,25581869,7,7,8.0,2804
25337,21885415,7,7,8.0,2700
25338,11312652,3,3,6.0,108
25339,31169379,4,4,7.000000000000001,186
25340,119879374,13,14,12.0,2685
25341,17397762,6,8,8.0,8622
25342,17244973,11,25,23.0,3923
25343,33306725,12,12,10.0,805
25344,55672797,8,14,8.0,8406
25345,26788841,9,11,12.0,2708
25346,14228247,6,8,12.0,1992
25347,141368441,2,2,7.000000000000001,151
25348,33035422,10,11,10.0,179
25349,117004644,3,3,8.0,625
25350,75097609,2,2,6.0,1
25351,17351972,4,5,7.000000000000001,3
25352,44818247,6,6,8.0,669
25353,36744766,9,14,12.0,3319
25354,85688698,4,4,5.0,1118
25355,53204083,9,12,9.0,3225
25356,57062178,9,10,9.0,2841
25357,68048991,10,11,10.0,1863
25358,113155160,9,9,10.0,681
25359,14117843,13,14,17.0,7084
25360,34396691,4,4,6.0,816
25361,222200162,3,3,8.0,342
25362,19035424,52,78,55.00000000000001,2278
25363,72918551,2,2,11.0,2
25364,19918750,9,9,7.000000000000001,3434
25365,25234311,6,6,9.0,258
25366,16430887,6,6,6.0,1092
25367,18783665,9,9,10.0,703
25368,38672574,5,5,8.0,3404
25369,19611712,6,6,5.0,3513
25370,26279012,6,6,5.0,1577
25371,52105049,4,4,7.000000000000001,6874
25372,94397504,6,6,7.000000000000001,5387
25373,19152750,4,4,6.0,2712
25374,51201053,4,4,8.0,490
25375,27989078,3,3,15.0,69
25376,17547594,7,8,9.0,2977
25377,37870124,3,3,5.0,1485
25378,17949801,3,5,10.0,410
25379,79464719,3,3,9.0,1
25380,21768773,2,2,6.0,1
25381,24041572,1,1,5.0,59
25382,108729017,3,4,10.0,1375
25383,58954352,3,3,5.0,2516
25384,35338217,4,5,12.0,1234
25385,16406717,6,6,5.0,2951
25386,22031488,7,8,10.0,4299
25387,40266720,5,5,6.0,4323
25388,72346932,2,2,5.0,402
25389,19564474,2,2,5.0,199
25390,16342542,2,2,8.0,108
25391,177083193,3,3,5.0,161
25392,15372050,2,3,8.0,3
25393,39381811,1,1,5.0,729
25394,21358749,1,1,5.0,1
25395,20169695,1,1,5.0,1
25396,20766172,1,1,5.0,389
25397,16422358,1,1,5.0,3031
25398,18803987,2,2,5.0,189
25399,16653253,1,1,7.000000000000001,1
25400,54464961,1,1,5.0,2
25401,29113838,1,1,9.0,1
25402,37723675,1,1,5.0,29
25403,28178986,21,32,14.000000000000002,4300
25404,24031223,18,20,21.0,1425
25405,10774652,3,3,7.000000000000001,1
25406,14884472,16,22,11.0,4618
25407,17514171,21,27,25.0,1362
25408,62513269,21,34,16.0,2169
25409,22703645,13,16,10.0,2252
25410,39706174,17,21,19.0,4295
25411,252857045,4,4,5.0,947
25412,15321678,3,3,9.0,1
25413,40127770,21,27,20.0,2368
25414,30298209,21,37,17.0,1373
25415,44549326,21,23,15.0,1364
25416,32263959,10,10,5.0,597
25417,55892508,21,31,15.0,1457
25418,36452050,13,18,6.0,4604
25419,171299777,21,41,13.0,1458
25420,17091036,18,22,10.0,2684
25421,371465104,6,6,8.0,433
25422,21906715,7,7,5.0,3867
25423,52871994,18,21,19.0,494
25424,19514039,21,32,39.0,1852
25425,24589645,18,20,22.0,477
25426,362076292,9,9,8.0,3998
25427,39318718,21,33,10.0,1457
25428,122124609,8,8,11.0,307
25429,165097255,8,8,14.000000000000002,515
25430,40043352,8,8,23.0,23
25431,23958608,21,39,16.0,1457
25432,45743806,13,13,6.0,4455
25433,16544024,8,11,22.0,461
25434,81523937,8,10,9.0,4198
25435,54455107,21,26,23.0,704
25436,27382597,8,8,10.0,1843
25437,38371176,5,5,5.0,3821
25438,179214215,21,26,12.0,1373
25439,3888351,8,11,27.0,43
25440,398317841,4,4,6.0,227
25441,35486016,6,6,8.0,1
25442,139583855,16,18,25.0,593
25443,138259307,4,6,13.0,3701
25444,259519690,4,6,7.000000000000001,3818
25445,69175625,5,5,6.0,495
25446,3135241,6,7,10.0,1843
25447,17488414,8,8,22.0,11
25448,33066027,16,17,9.0,924
25449,281944010,5,5,6.0,858
25450,52489045,13,13,13.0,477
25451,166990746,6,6,6.0,777
25452,424763453,6,6,6.0,492
25453,147580943,5,6,8.0,403
25454,18269202,5,5,5.0,505
25455,104299103,3,3,5.0,1307
25456,320056324,4,4,5.0,3828
25457,285282053,9,12,68.0,3693
25458,19542638,26,47,42.0,8381
25459,466153206,3,3,5.0,654
25460,318832020,2,2,7.000000000000001,209
25461,46798101,2,2,8.0,1
25462,350530906,1,1,5.0,1241
25463,19254994,2,2,6.0,3
25464,61624910,1,1,6.0,1
25465,21613794,1,1,7.000000000000001,1
25466,24585670,17,30,13.0,6023
25467,27539068,16,18,10.0,2445
25468,15899658,14,17,16.0,6263
25469,124801593,14,17,16.0,4765
25470,18822634,4,4,7.000000000000001,4793
25471,20437975,48,76,21.0,7945
25472,34742074,16,17,9.0,7587
25473,43150711,12,13,11.0,2592
25474,75254621,13,13,7.000000000000001,7893
25475,37743802,16,21,8.0,7559
25476,25541185,48,77,22.0,9837
25477,44558204,15,15,7.000000000000001,7608
25478,14529609,3,3,5.0,6121
25479,66476012,26,32,16.0,8727
25480,24619815,17,27,16.0,1996
25481,15628682,26,30,11.0,8230
25482,12881102,6,9,13.0,354
25483,16277883,6,11,14.000000000000002,355
25484,17831432,41,57,28.999999999999996,9338
25485,17569196,8,8,5.0,6817
25486,101721302,23,23,9.0,7697
25487,65748085,12,16,11.0,6778
25488,250746940,26,35,23.0,8146
25489,14996867,21,41,47.0,5279
25490,78508056,4,4,13.0,1
25491,249348650,10,10,7.000000000000001,3875
25492,3550301,28,30,15.0,8883
25493,38679757,17,27,9.0,7651
25494,18941809,37,49,14.000000000000002,9282
25495,28406709,17,34,19.0,8081
25496,8768832,17,17,11.0,7153
25497,16482586,15,18,17.0,1
25498,64199087,6,6,5.0,6187
25499,73393871,22,27,12.0,7900
25500,149972576,14,17,16.0,6606
25501,24638105,11,11,17.0,5160
25502,24639384,17,24,14.000000000000002,5839
25503,19037995,11,13,7.000000000000001,6504
25504,60762307,25,47,19.0,7622
25505,36463814,8,8,5.0,6558
25506,14935647,23,28,15.0,7452
25507,23614674,21,52,23.0,7138
25508,15846949,11,11,8.0,5945
25509,47837613,26,33,15.0,8407
25510,107413645,20,23,22.0,4940
25511,88115139,14,15,15.0,695
25512,117586237,14,29,22.0,3605
25513,113827565,4,4,8.0,113
25514,15075818,5,7,11.0,363
25515,15248360,29,42,14.000000000000002,8955
25516,117558139,14,16,20.0,695
25517,15458366,7,9,8.0,5446
25518,15134465,16,18,20.0,7493
25519,15466747,7,7,9.0,1
25520,247799723,14,15,14.000000000000002,1700
25521,16987529,4,4,8.0,724
25522,5478262,21,24,6.0,9349
25523,201920006,5,6,8.0,353
25524,33482855,8,9,5.0,7953
25525,16719596,8,8,10.0,4959
25526,23222208,16,20,8.0,7519
25527,19308300,11,13,8.0,6590
25528,81030409,11,11,6.0,7440
25529,4239051,9,11,10.0,3563
25530,51576607,15,19,7.000000000000001,8470
25531,16198059,26,28,13.0,7986
25532,16055778,3,5,17.0,959
25533,14239638,28,192,462.0,8713
25534,27190644,16,16,5.0,7751
25535,44826982,5,5,10.0,1601
25536,349968484,16,18,17.0,6013
25537,7446452,14,19,21.0,6313
25538,91635549,5,6,9.0,721
25539,113707190,6,11,13.0,354
25540,20819602,9,9,5.0,7519
25541,5721662,19,23,21.0,5392
25542,25462081,10,10,7.000000000000001,5829
25543,567663575,2,2,7.000000000000001,352
25544,275551516,4,4,6.0,2264
25545,5243491,19,28,17.0,7004
25546,74274587,1,1,6.0,1
25547,38770171,15,15,5.0,7837
25548,285296446,13,15,9.0,6370
25549,58951711,14,14,8.0,4680
25550,10482392,5,5,8.0,1
25551,207652239,7,9,12.0,927
25552,101066646,6,9,12.0,1002
25553,26376491,2,2,10.0,99
25554,17795930,4,4,6.0,6533
25555,168785640,5,6,8.0,44
25556,28247230,5,5,8.0,4538
25557,116308543,10,10,7.000000000000001,4906
25558,226870843,6,6,11.0,1412
25559,19660212,5,5,15.0,1
25560,15290559,8,8,7.000000000000001,3563
25561,21057672,1,1,6.0,1
25562,133012742,7,7,5.0,7444
25563,59054214,10,10,7.000000000000001,6214
25564,108990592,1,1,5.0,1
25565,61400295,9,9,11.0,2402
25566,111360987,2,2,9.0,1
25567,435941199,1,1,7.000000000000001,1
25568,90427891,8,8,6.0,4562
25569,68168154,2,2,8.0,1
25570,81757807,37,58,25.0,4688
25571,284227887,16,18,17.0,1265
25572,17314984,16,22,22.0,2048
25573,18066371,16,17,14.000000000000002,2048
25574,6243142,16,19,18.0,2048
25575,400354601,5,5,9.0,85
25576,39592679,16,17,11.0,2048
25577,424679673,17,20,10.0,828
25578,54168315,19,32,15.0,1790
25579,33056705,16,18,20.0,1
25580,25388894,10,10,7.000000000000001,352
25581,31573152,19,37,17.0,3645
25582,199459269,17,23,11.0,808
25583,345716245,18,26,23.0,81
25584,76038813,18,34,23.0,835
25585,126434209,18,32,15.0,808
25586,83297130,15,17,23.0,1242
25587,22385451,16,24,9.0,2784
25588,129976287,18,27,15.0,781
25589,183903630,18,26,20.0,48
25590,17740885,7,12,36.0,9363
25591,23859156,6,7,18.0,768
25592,37845895,6,10,6.0,9072
25593,49539854,3,3,5.0,3
25594,219227916,18,39,18.0,830
25595,46527223,17,24,70.0,802
25596,16223936,11,16,5.0,4903
25597,237890582,5,5,6.0,9050
25598,172837478,18,31,21.0,781
25599,41003100,19,32,27.0,9134
25600,96187825,15,17,26.0,2559
25601,173479004,2,2,10.0,941
25602,103702219,18,39,21.0,828
25603,128463447,18,27,14.000000000000002,804
25604,39429652,16,23,25.0,760
25605,16832685,11,16,14.000000000000002,9609
25606,184979873,4,4,6.0,2216
25607,180710784,4,4,5.0,3380
25608,153458093,18,33,22.0,808
25609,27699506,8,9,5.0,9372
25610,68642059,18,23,16.0,806
25611,27940646,3,3,8.0,776
25612,17298145,3,3,6.0,1
25613,20446839,19,39,23.0,1695
25614,134685135,2,2,5.0,9170
25615,16721910,18,55,68.0,807
25616,94510858,6,9,28.000000000000004,5576
25617,331449256,3,4,20.0,16
25618,30891969,5,8,10.0,9462
25619,259566724,1,1,6.0,1
25620,354522101,18,22,19.0,758
25621,123738178,9,11,26.0,9389
25622,68844197,16,24,122.0,9096
25623,234533857,18,23,16.0,46
25624,178522322,18,35,27.0,804
25625,104084647,18,39,23.0,783
25626,79879425,18,34,19.0,9208
25627,380869052,5,6,5.0,1021
25628,49161068,5,5,86.0,16
25629,136338428,19,44,20.0,2469
25630,272016961,18,21,13.0,115
25631,67432456,6,10,14.000000000000002,2036
25632,104870703,4,4,9.0,75
25633,71195805,6,6,28.999999999999996,1
25634,230887942,4,4,15.0,23
25635,305085584,18,59,149.0,760
25636,82166657,6,6,7.000000000000001,2145
25637,22416481,16,21,23.0,1
25638,121353356,6,16,160.0,364
25639,70354457,3,3,24.0,16
25640,17361891,5,7,6.0,2055
25641,236636515,21,66,115.99999999999999,57
25642,67078807,2,2,26.0,1
25643,144376833,15,18,115.99999999999999,1784
25644,22467679,4,4,8.0,437
25645,125540246,15,16,11.0,803
25646,246465857,1,1,5.0,438
25647,116942168,6,11,225.0,16
25648,422362699,13,13,8.0,46
25649,115018843,8,11,5.0,4089
25650,112850247,14,15,6.0,9995
25651,84675264,2,2,5.0,1456
25652,395107535,8,8,5.0,778
25653,75496180,4,9,15.0,101
25654,153910650,4,4,7.000000000000001,336
25655,117487209,4,4,5.0,777
25656,408869283,8,8,5.0,807
25657,139930250,4,4,13.0,768
25658,278923306,2,2,5.0,738
25659,90297370,1,1,5.0,1
25660,36611640,6,6,7.000000000000001,9214
25661,14219081,3,3,5.0,3097
25662,82765185,3,4,5.0,9048
