,node,ks,kdeg,pr,m
20992,18506868,29,32,17.0,36433
20993,14808009,49,279,113.99999999999999,36433
20994,19273960,49,83,30.0,36433
20995,19403546,49,73,16.0,36433
20996,27062975,49,137,43.0,36433
20997,48462886,19,19,13.0,36433
20998,3638731,46,74,26.0,36433
20999,76668155,11,11,33.0,1
21000,180426950,49,138,31.0,36433
21001,19330638,39,41,14.000000000000002,36433
21002,61887233,49,139,54.0,36433
21003,15215771,49,273,98.0,36433
21004,63644709,39,53,32.0,36433
21005,31957731,49,200,102.0,36433
21006,15983991,49,190,71.0,36433
21007,22597527,42,50,28.999999999999996,36433
21008,8471852,49,210,115.99999999999999,36433
21009,7436142,49,226,86.0,36433
21010,39506306,49,126,28.000000000000004,36433
21011,238691230,21,21,10.0,36433
21012,15715317,14,14,10.0,36433
21013,134395339,49,68,28.999999999999996,36433
21014,5401942,49,76,16.0,36433
21015,17543140,49,130,26.0,36433
21016,89488035,49,124,16.0,36433
21017,26781851,23,23,9.0,36433
21018,26514642,34,43,23.0,36433
21019,15941063,49,70,28.000000000000004,36433
21020,23093214,49,103,24.0,36433
21021,16670539,49,124,28.999999999999996,36433
21022,14586604,39,50,21.0,36433
21023,68163,12,14,8.0,36433
21024,21150703,49,100,76.0,36433
21025,20174197,49,134,32.0,36433
21026,299738354,42,47,13.0,36433
21027,283276737,9,9,6.0,36433
21028,15169116,49,139,60.0,36433
21029,161013010,49,105,23.0,36433
21030,28546133,20,20,7.000000000000001,36433
21031,23982071,39,54,35.0,36433
21032,19286338,49,96,38.0,36433
21033,38851803,49,135,36.0,36433
21034,20576633,26,27,19.0,36433
21035,2562661,49,113,28.999999999999996,36433
21036,19794121,32,76,67.0,36433
21037,325203020,49,85,22.0,36433
21038,16966832,45,52,27.0,36433
21039,21396104,47,82,46.0,36433
21040,69291994,43,55,22.0,36433
21041,77226369,19,40,24.0,36433
21042,64765563,39,41,17.0,36433
21043,62501328,32,33,11.0,36433
21044,90743606,49,83,26.0,36433
21045,27620472,49,118,54.0,36433
21046,13598222,48,59,27.0,36433
21047,264167111,42,47,13.0,36433
21048,515922527,34,35,19.0,36433
21049,16371668,49,79,32.0,36433
21050,324986860,46,53,11.0,36433
21051,15289536,20,22,18.0,1
21052,36993767,47,58,23.0,36433
21053,15134057,49,174,71.0,36433
21054,80610528,49,98,27.0,36433
21055,9484612,22,23,20.0,1
21056,255503837,24,24,8.0,36433
21057,120356530,49,134,56.00000000000001,36433
21058,15158976,46,59,34.0,36433
21059,64840773,24,27,16.0,36433
21060,86127780,49,137,36.0,36433
21061,29841134,37,46,34.0,36433
21062,43412421,30,32,32.0,36433
21063,126013958,47,71,21.0,36433
21064,53556571,45,54,20.0,36433
21065,15762463,19,20,9.0,36433
21066,15407852,31,34,20.0,1
21067,59847989,49,122,30.0,36433
21068,270968678,47,54,13.0,36433
21069,19612058,49,82,55.00000000000001,36433
21070,15984510,44,53,17.0,36433
21071,78759118,11,11,8.0,36433
21072,189871776,10,10,9.0,1
21073,114280167,43,62,26.0,36433
21074,69570898,49,81,14.000000000000002,36433
21075,413888336,18,19,12.0,36433
21076,129880152,49,131,49.0,36433
21077,128352207,46,75,30.0,36433
21078,322795486,44,55,24.0,36433
21079,501397102,28,28,9.0,36433
21080,137506232,24,25,16.0,36433
21081,123324789,30,35,9.0,36433
21082,15987900,21,26,14.000000000000002,36433
21083,15782604,33,35,15.0,36433
21084,14714785,22,23,11.0,36433
21085,361560139,27,27,10.0,36433
21086,94623001,49,108,34.0,36433
21087,16399704,49,110,20.0,36433
21088,58479193,32,39,12.0,36433
21089,26050947,49,132,42.0,36433
21090,263106331,49,72,21.0,36433
21091,36968942,49,97,47.0,36433
21092,22709659,49,166,103.0,36433
21093,16017776,44,59,14.000000000000002,36433
21094,102506966,49,61,16.0,36433
21095,9527392,30,33,18.0,36433
21096,19161466,44,50,23.0,36433
21097,129339102,49,74,33.0,36433
21098,128246454,49,154,41.0,36433
21099,249716786,33,36,14.000000000000002,36433
21100,20288524,46,54,32.0,36433
21101,38213241,32,62,48.0,36433
21102,31433456,16,18,15.0,36433
21103,15076689,48,66,11.0,36433
21104,22452056,33,40,8.0,36433
21105,21132431,15,15,11.0,36433
21106,423877674,32,32,8.0,36433
21107,305146023,28,31,11.0,36433
21108,14712937,45,65,37.0,36433
21109,30889193,49,78,33.0,36433
21110,46409572,49,100,17.0,36433
21111,53472795,49,95,40.0,36433
21112,388952222,38,51,23.0,36433
21113,34527622,33,36,28.999999999999996,1
21114,310006225,38,46,17.0,36433
21115,247380107,49,63,12.0,36433
21116,766347,26,26,15.0,36433
21117,41811371,16,19,9.0,36433
21118,89460492,33,36,12.0,36433
21119,8383132,11,11,8.0,36433
21120,17168788,8,8,8.0,1
21121,7955792,29,34,16.0,36433
21122,29494464,15,16,10.0,36433
21123,5484572,12,15,11.0,36433
21124,16696163,12,12,13.0,1
21125,29469225,22,22,16.0,36433
21126,17241426,32,36,17.0,36433
21127,475042820,19,19,8.0,36433
21128,15736667,32,32,14.000000000000002,36433
21129,77393300,19,19,7.000000000000001,36433
21130,61335115,42,53,31.0,36433
21131,26087034,49,82,47.0,36433
21132,132539191,36,41,18.0,36433
21133,16256245,16,22,10.0,36433
21134,334842514,26,30,12.0,36433
21135,23112565,11,16,15.0,36433
21136,242480207,6,6,5.0,36434
21137,76059222,37,45,21.0,36433
21138,19693335,14,14,9.0,36433
21139,18555244,7,10,12.0,36433
21140,97722678,20,20,11.0,36433
21141,108395462,3,3,6.0,36433
21142,17260083,12,12,14.000000000000002,36433
21143,43221201,22,27,14.000000000000002,36433
21144,95396196,23,27,13.0,36433
21145,320957207,6,6,8.0,36433
21146,217195997,46,49,17.0,36433
21147,125418729,19,20,6.0,36433
21148,409534535,24,24,13.0,1
21149,224296503,22,22,10.0,36433
21150,527831741,14,14,6.0,36433
21151,25549048,22,23,10.0,36433
21152,88353395,39,41,13.0,36433
21153,18025114,32,38,15.0,36433
21154,200227389,34,38,13.0,36433
21155,19933527,14,17,25.0,36433
21156,17106313,12,13,7.000000000000001,36433
21157,14939136,7,7,10.0,1
21158,259834925,24,25,11.0,36433
21159,65034069,19,19,13.0,36433
21160,11212302,8,8,10.0,1
21161,18560893,5,5,9.0,36433
21162,248743503,13,13,7.000000000000001,36433
21163,7597362,18,19,21.0,36433
21164,33919440,5,5,10.0,1
21165,64843630,9,9,8.0,36433
21166,93914024,17,17,7.000000000000001,36433
21167,17234205,2,2,5.0,36433
21168,132558621,17,17,9.0,36433
21169,22536055,2,2,5.0,1
21170,172092620,7,7,9.0,1
21171,16396729,12,12,13.0,1
21172,2777531,11,11,10.0,1
21173,166711527,1,1,5.0,1
21174,18791163,2,2,5.0,36434
21175,15567576,47,59,38.0,36433
21176,1461211,33,57,22.0,36433
21177,21214422,22,24,19.0,36433
21178,12644102,5,5,8.0,36433
21179,12101862,32,60,40.0,36433
21180,29841900,19,22,11.0,36433
21181,14046943,24,28,19.0,36433
21182,81460357,14,14,6.0,36433
21183,24594152,24,27,11.0,36433
21184,14199979,56,196,198.0,36433
21185,23878044,11,14,9.0,36433
21186,19689593,4,5,8.0,36433
21187,24569387,4,4,11.0,36433
21188,23504870,4,4,5.0,36433
21189,20403716,28,40,20.0,36433
21190,255657736,23,29,56.00000000000001,36433
21191,57439888,10,18,9.0,36439
21192,29567331,8,12,15.0,36439
21193,91073307,22,23,16.0,36433
21194,74083028,6,6,5.0,36439
21195,44522731,12,13,7.000000000000001,36433
21196,10115042,56,127,50.0,36433
21197,14886375,11,18,36.0,36433
21198,60642052,17,19,23.0,36433
21199,28624790,12,13,7.000000000000001,36433
21200,20171562,29,50,27.0,36433
21201,16957273,69,207,60.0,36433
21202,16228398,46,84,131.0,36433
21203,5388602,28,32,21.0,36433
21204,29375321,20,25,7.000000000000001,36433
21205,143896805,24,31,8.0,36433
21206,20564827,23,27,14.000000000000002,36433
21207,18962501,33,42,10.0,36433
21208,19778401,23,25,7.000000000000001,36433
21209,16617693,37,42,9.0,36433
21210,3060631,14,19,21.0,36433
21211,34004449,26,37,26.0,36433
21212,18200551,6,6,6.0,36433
21213,57482526,5,8,7.000000000000001,36433
21214,246401452,15,18,41.0,36433
21215,17844641,5,9,18.0,36433
21216,5357362,17,17,5.0,36433
21217,367661207,21,22,9.0,36433
21218,43852927,11,11,7.000000000000001,36433
21219,18895794,33,52,65.0,36433
21220,14336082,6,8,10.0,36433
21221,16148215,9,9,13.0,36433
21222,1876801,20,24,7.000000000000001,36433
21223,779830,3,3,7.000000000000001,1
21224,36156765,2,2,5.0,36434
21225,15081753,2,2,6.0,36433
21226,78417770,7,8,6.0,36439
21227,18383350,2,2,7.000000000000001,36433
21228,1193301,6,6,11.0,36433
21229,41741418,7,7,6.0,36439
21230,16953157,5,5,6.0,36433
21231,23815229,6,6,5.0,36434
21232,324171532,5,5,13.0,36433
21233,35733687,8,8,7.000000000000001,36433
21234,14433144,8,12,12.0,36433
21235,22843522,1,1,5.0,36440
21236,173890161,4,4,5.0,36434
21237,20166278,7,7,10.0,36433
21238,15642256,11,12,9.0,36433
21239,17930811,4,4,5.0,36434
21240,32002507,5,5,10.0,36433
21241,415859519,8,8,6.0,36433
21242,39553362,6,6,5.0,36434
21243,20253729,3,3,9.0,36433
21244,106873819,3,3,10.0,36433
21245,271572434,3,3,5.0,36433
21246,181835632,2,2,5.0,36434
21247,81892737,4,4,11.0,36433
21248,18454539,4,6,19.0,36433
21249,18888761,4,4,7.000000000000001,1
21250,37507896,2,2,6.0,36439
21251,16134906,4,4,13.0,36433
21252,15205798,1,1,7.000000000000001,1
21253,155671097,1,1,5.0,2
21254,47029632,1,1,5.0,36434
21255,119134771,6,6,39.0,36433
21256,87500545,2,2,8.0,36433
21257,18034541,1,1,8.0,1
21258,235766196,36,51,39.0,36433
21259,4213251,23,30,24.0,36433
21260,18024109,41,72,65.0,36433
21261,14538254,46,181,139.0,36433
21262,18173725,25,32,27.0,36433
21263,1405071,46,298,185.0,36433
21264,12513,11,12,14.000000000000002,36433
21265,19102458,46,219,75.0,36433
21266,19750276,25,37,23.0,36433
21267,13504092,46,151,94.0,36433
21268,52953,25,94,75.0,36433
21269,27580305,3,3,12.0,1
21270,3752691,12,12,8.0,36433
21271,18229027,17,20,44.0,36433
21272,15531582,7,10,17.0,36433
21273,29634406,40,66,33.0,36433
21274,80782683,6,6,5.0,36434
21275,3039101,26,63,55.00000000000001,36433
21276,40972489,21,24,50.0,36433
21277,6053582,2,2,5.0,36434
21278,72343437,16,20,7.000000000000001,36433
21279,38741927,7,9,15.0,1
21280,2142731,21,30,19.0,36433
21281,42332035,35,65,65.0,36433
21282,16104418,46,106,67.0,36433
21283,23238377,47,287,143.0,36433
21284,20711514,11,11,15.0,36433
21285,43164252,24,48,123.0,36433
21286,129676826,27,40,34.0,36433
21287,16284144,5,5,8.0,36433
21288,693193,8,16,20.0,36433
21289,38318973,46,157,96.0,36433
21290,161434917,6,6,7.000000000000001,36433
21291,1979391,46,167,289.0,36433
21292,4332521,8,12,18.0,36433
21293,107336879,42,70,105.0,36433
21294,755959,8,12,16.0,36433
21295,23713482,17,17,11.0,36433
21296,3047021,6,6,17.0,36433
21297,50940456,13,21,70.0,36433
21298,6814562,16,34,38.0,36433
21299,9095652,19,20,11.0,36433
21300,13439032,4,4,40.0,1
21301,30043994,13,16,9.0,36433
21302,5252591,27,32,33.0,36433
21303,29748191,7,7,9.0,36433
21304,44176460,5,5,7.000000000000001,36433
21305,8938362,10,10,19.0,36433
21306,14137885,24,31,19.0,36433
21307,118505994,37,54,68.0,36433
21308,32381604,6,6,8.0,36433
21309,22362068,2,2,8.0,36433
21310,167692207,2,2,5.0,36434
21311,15171442,5,6,5.0,36434
21312,11763712,3,5,17.0,36433
21313,17206070,16,16,19.0,36433
21314,14415105,12,13,16.0,36433
21315,14769244,7,7,5.0,36434
21316,171420027,10,10,14.000000000000002,36433
21317,28056344,2,2,11.0,36435
21318,16158496,2,3,15.0,36435
21319,87775422,5,5,5.0,36433
21320,18340365,2,2,28.999999999999996,2
21321,64543220,2,2,28.999999999999996,2
21322,57468209,3,3,5.0,36434
21323,9877982,1,1,5.0,36434
21324,31080031,2,4,8.0,36433
21325,22764407,9,9,8.0,36433
21326,17728989,3,3,19.0,36433
21327,7655032,2,2,10.0,1
21328,15075716,2,2,5.0,36434
21329,14358362,1,1,5.0,36434
21330,25100640,1,1,5.0,36434
21331,1681531,1,1,5.0,36434
21332,8370792,2,2,8.0,1
21333,7795922,1,1,5.0,2
21334,15679043,1,1,5.0,36434
21335,110830315,36,71,55.00000000000001,36433
21336,67691573,36,42,26.0,36433
21337,40717768,36,52,35.0,36433
21338,15518450,45,93,42.0,36433
21339,20718696,36,56,30.0,36433
21340,36711995,36,45,27.0,36433
21341,379018281,16,16,6.0,36433
21342,320784065,26,28,11.0,36433
21343,68022739,32,39,14.000000000000002,36433
21344,48630156,32,38,28.999999999999996,36433
21345,38632187,11,12,5.0,36433
21346,95342270,36,46,26.0,36433
21347,246893190,30,31,17.0,36433
21348,15141620,16,16,7.000000000000001,36433
21349,356745883,28,30,14.000000000000002,36433
21350,16445251,14,16,11.0,36433
21351,36444441,3,3,5.0,36434
21352,17474053,2,2,6.0,36433
21353,34352264,11,14,12.0,36433
21354,193636869,2,2,6.0,36433
21355,14641964,1,1,5.0,1
21356,16176755,18,23,24.0,36433
21357,9523892,20,33,27.0,36433
21358,390101431,20,25,20.0,36433
21359,142791352,20,27,19.0,36433
21360,15211081,20,24,17.0,36433
21361,8162032,20,35,24.0,36433
21362,17902326,15,15,16.0,36433
21363,740983,45,75,76.0,36433
21364,33789860,16,17,13.0,36433
21365,305275103,17,20,21.0,36433
21366,24021805,20,30,19.0,36433
21367,16908938,20,34,24.0,36433
21368,14850356,20,44,43.0,36433
21369,26816731,5,6,9.0,36433
21370,52441862,20,29,19.0,36433
21371,62819634,20,27,18.0,36433
21372,515734277,16,16,15.0,36433
21373,16347561,20,33,24.0,36433
21374,15781591,7,10,17.0,36433
21375,15255503,7,9,17.0,36433
21376,17007447,18,21,15.0,36433
21377,22489371,5,5,17.0,1
21378,524776102,20,27,19.0,36433
21379,250049301,8,8,10.0,36433
21380,476762940,8,12,23.0,36433
21381,166601166,11,40,51.0,36433
21382,756242,11,18,65.0,36433
21383,383362636,11,18,11.0,36433
21384,23082430,11,51,91.0,36433
21385,16389359,11,17,10.0,36433
21386,40809150,9,10,6.0,36433
21387,33508350,10,15,26.0,36433
21388,12768092,3,3,6.0,36433
21389,128903295,3,3,10.0,1
21390,16031105,3,3,5.0,36434
21391,64769411,4,4,5.0,36434
21392,348429830,11,18,25.0,36433
21393,14420887,11,28,38.0,36433
21394,16069900,10,10,7.000000000000001,36433
21395,204759632,11,28,36.0,36433
21396,229041842,8,8,20.0,36433
21397,238595499,8,9,7.000000000000001,36433
21398,21179744,11,32,44.0,36433
21399,152035207,11,12,11.0,36433
21400,77941959,6,15,17.0,36433
21401,19416143,11,16,7.000000000000001,36433
21402,221892875,11,15,16.0,36433
21403,11539042,5,6,10.0,36433
21404,21522311,6,15,17.0,36433
21405,242156852,11,11,7.000000000000001,36433
21406,95064358,11,35,80.0,36433
21407,16193787,11,13,11.0,36433
21408,123237940,3,3,6.0,36433
21409,267187200,10,17,14.000000000000002,36433
21410,20662440,11,17,45.0,36433
21411,15720542,7,11,15.0,36433
21412,170246516,6,6,10.0,36433
21413,42639788,5,5,7.000000000000001,36433
21414,15752932,4,15,12.0,36433
21415,48531869,1,1,6.0,1
21416,2324551,7,10,10.0,36433
21417,14083857,4,4,7.000000000000001,36433
21418,41358507,4,9,10.0,36433
21419,11668422,4,6,14.000000000000002,1
21420,115443377,11,14,9.0,36433
21421,238965032,10,12,26.0,36433
21422,75693902,3,3,5.0,36434
21423,143786262,11,12,20.0,36433
21424,14335498,14,20,39.0,1
21425,19148912,4,7,7.000000000000001,36433
21426,184858978,4,4,10.0,1
21427,14888672,4,4,8.0,36433
21428,23962769,11,19,20.0,36433
21429,318487295,4,4,7.000000000000001,36433
21430,46642288,7,7,9.0,36433
21431,19614337,4,4,6.0,36433
21432,14830733,6,6,8.0,36433
21433,49710326,3,3,9.0,36433
21434,276270001,4,7,6.0,36433
21435,109966028,5,8,20.0,36433
21436,33029997,2,2,7.000000000000001,1
21437,33231050,2,2,7.000000000000001,1
21438,205314193,2,2,6.0,36433
21439,128679043,2,2,15.0,36433
21440,14392183,3,5,25.0,36433
21441,40570855,2,2,9.0,1
21442,221152394,1,1,6.0,1
21443,57604435,1,1,5.0,2
21444,125472051,1,2,13.0,1
21445,382099181,2,2,9.0,36433
21446,461199794,3,3,6.0,36433
21447,229286623,2,2,9.0,36433
21448,38768556,3,3,6.0,36433
21449,20072070,4,4,6.0,36433
21450,29897688,2,2,5.0,36434
21451,210629704,1,1,5.0,36434
21452,48567927,1,1,5.0,2
21453,14185977,42,68,22.0,36433
21454,16334824,50,118,55.00000000000001,36433
21455,214336047,28,28,10.0,36433
21456,25787134,50,104,46.0,36433
21457,30835351,27,47,14.000000000000002,36433
21458,139304728,6,6,7.000000000000001,1
21459,73704386,27,42,11.0,36433
21460,3230521,42,67,23.0,36433
21461,17661605,40,49,11.0,36433
21462,181828750,24,26,7.000000000000001,36433
21463,13229902,57,184,82.0,36433
21464,43852803,3,3,7.000000000000001,1
21465,29132977,42,100,18.0,36433
21466,9026642,50,164,49.0,36433
21467,194397899,43,88,18.0,36433
21468,24980246,42,128,227.0,1
21469,32398059,42,81,32.0,36433
21470,18703699,42,95,19.0,36433
21471,16251528,42,111,22.0,36433
21472,22979513,40,55,24.0,36433
21473,17632320,25,29,9.0,36433
21474,7729542,50,196,53.0,36433
21475,35797475,23,26,8.0,36433
21476,9728952,42,75,15.0,36433
21477,131299605,42,52,7.000000000000001,36433
21478,25785053,35,41,30.0,1
21479,29518331,42,124,45.0,36433
21480,275893797,16,20,15.0,36433
21481,8557,22,53,14.000000000000002,36433
21482,51984232,40,51,17.0,36433
21483,118466222,41,48,11.0,36433
21484,20872762,42,69,35.0,36433
21485,125845334,40,56,11.0,36433
21486,52827556,40,50,26.0,36433
21487,21614669,50,168,35.0,36433
21488,28989277,42,71,18.0,36433
21489,26065154,15,15,5.0,36434
21490,197592035,34,38,15.0,36433
21491,53189336,42,64,14.000000000000002,36433
21492,76756832,35,40,17.0,36433
21493,48210436,42,112,21.0,36433
21494,16936406,42,115,31.0,36433
21495,89989652,42,70,16.0,36433
21496,69401682,40,67,14.000000000000002,36433
21497,42583325,21,24,22.0,36433
21498,34157977,25,29,11.0,36433
21499,25784423,42,82,28.000000000000004,36433
21500,10241,36,46,26.0,36433
21501,38625863,21,22,16.0,1
21502,224869267,14,14,6.0,36433
21503,130249139,40,45,10.0,36433
21504,16848203,57,174,71.0,36433
21505,21019965,13,13,8.0,36433
21506,24783836,27,44,23.0,36433
21507,51564922,53,216,77.0,36433
21508,59616967,42,73,8.0,36433
21509,24938230,27,43,30.0,36433
21510,15252359,50,191,39.0,36433
21511,28159793,40,48,9.0,36433
21512,8655972,42,73,23.0,36433
21513,21608783,42,67,12.0,36433
21514,43234348,42,103,21.0,36433
21515,34011551,42,85,28.000000000000004,36433
21516,276159308,11,15,22.0,36433
21517,254195953,40,53,10.0,36433
21518,52599138,40,58,12.0,36433
21519,147793150,42,51,11.0,36433
21520,15249171,50,137,74.0,36433
21521,14716014,16,19,12.0,36433
21522,184637039,40,50,13.0,36433
21523,152890739,29,40,9.0,36433
21524,276132839,11,13,13.0,36433
21525,20834793,34,36,15.0,36433
21526,14986811,42,69,26.0,36433
21527,97723803,28,54,28.999999999999996,36433
21528,49821834,42,69,26.0,36433
21529,16154583,18,23,7.000000000000001,36433
21530,92409018,42,57,26.0,36433
21531,108382988,17,28,144.0,3
21532,26012852,22,23,12.0,36433
21533,59616868,39,44,20.0,36433
21534,18036274,16,32,27.0,36433
21535,212986176,40,53,13.0,36433
21536,190173229,15,15,6.0,36433
21537,39998413,42,72,70.0,36433
21538,137541444,18,22,9.0,36433
21539,161615033,7,7,5.0,36433
21540,19920585,42,65,25.0,36433
21541,36132422,40,51,27.0,36433
21542,34816828,22,32,8.0,36433
21543,79386459,42,108,21.0,36433
21544,56044426,40,63,7.000000000000001,36433
21545,20012819,42,47,12.0,36433
21546,83816651,6,6,6.0,36433
21547,173892783,42,58,15.0,36433
21548,54083315,42,58,22.0,36433
21549,27109115,15,16,9.0,36433
21550,23699065,42,61,39.0,36433
21551,275843340,9,12,8.0,36433
21552,16298462,7,7,6.0,36433
21553,17562014,26,27,18.0,36433
21554,199141219,35,35,9.0,36433
21555,15465602,42,116,28.999999999999996,36433
21556,76745164,42,111,46.0,36433
21557,19617650,34,52,9.0,36433
21558,20834244,42,70,33.0,36433
21559,10268302,16,26,9.0,36433
21560,37358508,41,78,25.0,36433
21561,167854974,12,12,6.0,36433
21562,57999897,14,14,7.000000000000001,36433
21563,24069573,42,71,28.999999999999996,36433
21564,35622910,32,39,12.0,36433
21565,58386073,42,99,8.0,36433
21566,72646886,35,39,11.0,36433
21567,21452168,42,99,20.0,36433
21568,21068919,42,61,28.999999999999996,36433
21569,114595279,29,30,9.0,36433
21570,205991562,22,22,8.0,36433
21571,34051416,18,18,9.0,36433
21572,49150999,13,17,10.0,36433
21573,27955403,10,10,6.0,36433
21574,18459046,18,23,12.0,36433
21575,18651145,8,8,6.0,36433
21576,16029266,13,16,11.0,36433
21577,47369025,23,26,10.0,36433
21578,46740532,22,22,15.0,36433
21579,36897043,39,51,8.0,36433
21580,59661348,16,19,13.0,36433
21581,152028614,20,20,7.000000000000001,36433
21582,9549722,3,3,5.0,36434
21583,37687642,28,36,6.0,36433
21584,242683324,14,15,6.0,36433
21585,31366138,40,53,12.0,36433
21586,20571654,50,102,27.0,36433
21587,16267697,25,29,10.0,36433
21588,31892425,26,27,16.0,1
21589,25242742,16,16,13.0,1
21590,9274702,10,10,6.0,36433
21591,15942500,25,35,10.0,36433
21592,22058101,20,20,13.0,36433
21593,27799224,25,26,20.0,1
21594,27968064,21,27,13.0,36433
21595,65655177,12,12,12.0,36433
21596,17628218,40,42,75.0,36433
21597,18544432,11,11,6.0,36433
21598,27316339,4,4,6.0,36433
21599,31637577,13,14,7.000000000000001,36433
21600,85365794,10,10,7.000000000000001,36433
21601,37993909,17,17,13.0,36433
21602,161799255,27,32,6.0,36433
21603,83561649,16,16,6.0,36433
21604,14749070,53,75,74.0,36433
21605,165899271,5,5,6.0,36433
21606,27854194,25,31,14.000000000000002,36433
21607,12502722,11,11,5.0,36434
21608,20484925,1,1,5.0,36434
21609,11965632,10,10,8.0,36433
21610,276157645,9,9,18.0,36433
21611,84447226,14,24,65.0,36433
21612,20590747,4,4,6.0,1
21613,18666930,9,9,5.0,36433
21614,25835287,3,3,5.0,2
21615,16302628,14,14,7.000000000000001,36433
21616,203204925,3,3,5.0,36434
21617,19434894,9,9,9.0,36433
21618,17312953,12,16,15.0,36433
21619,411109588,11,11,5.0,36434
21620,794806,6,6,6.0,36433
21621,60903649,3,3,6.0,36433
21622,96841081,2,4,5.0,36436
21623,103652774,2,2,6.0,2
21624,55585252,2,2,5.0,36434
21625,28149283,7,7,5.0,36433
21626,14050270,4,4,5.0,36433
21627,239545701,2,2,6.0,1
21628,22872233,4,4,5.0,36434
21629,59889953,6,7,10.0,36433
21630,15281288,2,2,5.0,36433
21631,126420774,2,2,11.0,1
21632,162665651,1,1,5.0,8
21633,407387443,53,74,9.0,36433
21634,16130330,40,42,21.0,36433
21635,15912113,30,30,25.0,1
21636,87798068,29,29,14.000000000000002,36433
21637,19415444,18,18,13.0,36433
21638,11229162,15,15,10.0,36433
21639,11197712,67,141,59.0,36433
21640,14606395,14,16,5.0,36433
21641,14987728,53,97,48.0,36433
21642,78682833,6,6,8.0,36433
21643,16929108,23,38,19.0,36433
21644,17089636,30,31,24.0,36433
21645,1068831,18,18,19.0,36433
21646,18506744,9,9,6.0,36433
21647,17794004,66,118,33.0,36433
21648,131003737,38,48,15.0,36433
21649,28933226,69,288,67.0,36433
21650,14587095,49,70,21.0,36433
21651,1124531,41,62,21.0,36433
21652,19533970,47,59,20.0,36433
21653,21353197,44,49,10.0,36433
21654,16519176,67,160,42.0,36433
21655,298456001,20,26,13.0,36433
21656,14999606,65,172,46.0,36433
21657,14260840,3,3,5.0,36433
21658,18715024,65,331,152.0,36433
21659,22536072,48,91,23.0,36433
21660,18481292,22,22,12.0,36433
21661,14620122,36,41,16.0,36433
21662,14416404,58,125,40.0,36433
21663,29994187,22,22,9.0,36433
21664,15098511,60,161,49.0,36433
21665,21575193,60,134,65.0,36433
21666,15015040,67,186,52.0,36433
21667,147596311,49,94,56.99999999999999,36433
21668,14575846,60,181,110.00000000000001,36433
21669,15242391,43,56,17.0,36433
21670,12681982,67,182,68.0,36433
21671,15488254,22,24,17.0,36433
21672,20152005,70,340,126.0,36433
21673,19192517,17,21,12.0,36433
21674,7966682,44,51,20.0,36433
21675,18978727,37,57,19.0,36433
21676,21033271,30,30,12.0,36433
21677,89595997,66,156,35.0,36433
21678,18393166,25,32,13.0,36433
21679,22680926,19,23,12.0,36433
21680,44909928,38,54,17.0,36433
21681,14610391,60,136,39.0,36433
21682,15766371,14,15,7.000000000000001,36433
21683,16421419,51,99,84.0,36433
21684,11077902,30,32,15.0,36433
21685,11907412,65,145,48.0,36433
21686,201143849,42,59,26.0,36433
21687,14997974,43,49,17.0,36433
21688,17589133,39,41,14.000000000000002,36433
21689,20603058,58,127,48.0,36433
21690,20319646,40,51,15.0,36433
21691,23630066,30,44,18.0,36433
21692,13869742,49,101,39.0,36433
21693,25726710,33,43,20.0,36433
21694,21338001,48,62,19.0,36433
21695,247521647,7,7,6.0,36433
21696,20104303,48,77,36.0,36433
21697,18597723,22,23,10.0,36433
21698,25609804,50,76,34.0,36433
21699,281790543,12,12,8.0,36433
21700,14372674,49,77,25.0,36433
21701,38318388,24,26,12.0,36433
21702,18345193,48,67,23.0,36433
21703,16651072,47,69,33.0,36433
21704,14413133,48,80,32.0,36433
21705,184907407,7,7,9.0,36433
21706,5439912,13,13,8.0,36433
21707,36311369,54,113,50.0,36433
21708,624473,51,74,21.0,36433
21709,18484733,32,33,13.0,36433
21710,17495434,48,106,42.0,36433
21711,218533293,20,21,5.0,36433
21712,109951411,29,40,22.0,36433
21713,3129011,11,12,11.0,1
21714,1100661,39,50,18.0,36433
21715,21224587,41,52,31.0,36433
21716,15477820,12,12,10.0,36433
21717,7939342,22,23,11.0,36433
21718,26871774,31,37,14.000000000000002,36433
21719,13275962,70,191,71.0,36433
21720,16984959,8,8,8.0,36433
21721,61020679,17,17,11.0,36433
21722,532880342,20,22,10.0,36433
21723,49852058,25,26,12.0,36433
21724,18583083,34,39,15.0,36433
21725,15190930,20,20,11.0,36433
21726,14204102,40,50,20.0,36433
21727,16619276,42,63,21.0,36433
21728,6825792,46,200,131.0,36433
21729,13862162,33,36,14.000000000000002,36433
21730,16415670,23,25,11.0,36433
21731,48598420,24,31,12.0,36433
21732,13529042,8,8,7.000000000000001,36433
21733,321028432,12,12,8.0,36433
21734,14323435,2,2,5.0,36433
21735,39404453,16,16,13.0,36433
21736,14256551,19,25,13.0,36433
21737,18396267,24,26,11.0,36433
21738,19329792,34,42,13.0,36433
21739,143737595,9,9,6.0,36433
21740,68843032,13,13,9.0,36433
21741,23797102,26,28,11.0,36433
21742,13494882,54,74,20.0,36433
21743,287464837,10,10,7.000000000000001,36433
21744,135717713,29,31,15.0,36433
21745,325101411,6,6,6.0,36433
21746,170675435,29,30,12.0,36433
21747,79563865,24,32,14.000000000000002,36433
21748,13588012,25,31,15.0,36433
21749,86579260,13,13,6.0,36433
21750,21375816,16,19,10.0,36433
